date,time,x,y
2/9/17,02:14.240095+00:00,543275,524633
2/9/17,02:14.273481+00:00,544607,524633
2/9/17,02:14.306867+00:00,544607,525965
2/9/17,02:14.340254+00:00,545938,527296
2/9/17,02:14.373640+00:00,545938,528628
2/9/17,02:14.407026+00:00,547270,529960
2/9/17,02:14.440413+00:00,548601,531291
2/9/17,02:14.473799+00:00,549933,532623
2/9/17,02:14.507185+00:00,551264,533954
2/9/17,02:14.540572+00:00,552596,533954
2/9/17,02:14.573958+00:00,553928,533954
2/9/17,02:14.607344+00:00,553928,535286
2/9/17,02:14.640731+00:00,553928,536617
2/9/17,02:14.674117+00:00,555259,536617
2/9/17,02:14.707503+00:00,555259,536617
2/9/17,02:14.740890+00:00,555259,535286
2/9/17,02:14.774276+00:00,555259,533954
2/9/17,02:14.807662+00:00,556591,533954
2/9/17,02:14.841049+00:00,556591,535286
2/9/17,02:14.874435+00:00,557922,537949
2/9/17,02:14.907821+00:00,559254,539280
2/9/17,02:14.941208+00:00,560585,541944
2/9/17,02:14.974594+00:00,561917,543275
2/9/17,02:15.007980+00:00,565912,544607
2/9/17,02:15.041367+00:00,569906,545938
2/9/17,02:15.074753+00:00,573901,548601
2/9/17,02:15.108139+00:00,576564,552596
2/9/17,02:15.141526+00:00,580559,555259
2/9/17,02:15.174912+00:00,583222,559254
2/9/17,02:15.208298+00:00,581890,557922
2/9/17,02:15.241685+00:00,581890,557922
2/9/17,02:15.275071+00:00,579227,556591
2/9/17,02:15.308457+00:00,577896,555259
2/9/17,02:15.341844+00:00,576564,555259
2/9/17,02:15.375230+00:00,576564,553928
2/9/17,02:15.408616+00:00,575233,553928
2/9/17,02:15.442003+00:00,573901,552596
2/9/17,02:15.475389+00:00,573901,552596
2/9/17,02:15.508775+00:00,572569,552596
2/9/17,02:15.542162+00:00,572569,552596
2/9/17,02:15.575548+00:00,571238,551264
2/9/17,02:15.608934+00:00,571238,552596
2/9/17,02:15.642321+00:00,573901,553928
2/9/17,02:15.675707+00:00,575233,553928
2/9/17,02:15.709093+00:00,576564,553928
2/9/17,02:15.742480+00:00,576564,555259
2/9/17,02:15.775866+00:00,577896,555259
2/9/17,02:15.809252+00:00,579227,556591
2/9/17,02:15.842639+00:00,580559,556591
2/9/17,02:15.876025+00:00,580559,557922
2/9/17,02:15.909411+00:00,581890,557922
2/9/17,02:15.942798+00:00,581890,557922
2/9/17,02:15.976184+00:00,581890,557922
2/9/17,02:16.009570+00:00,581890,557922
2/9/17,02:16.042957+00:00,583222,557922
2/9/17,02:16.076343+00:00,581890,557922
2/9/17,02:16.109729+00:00,581890,557922
2/9/17,02:16.143116+00:00,581890,557922
2/9/17,02:16.176502+00:00,581890,557922
2/9/17,02:16.209888+00:00,581890,557922
2/9/17,02:16.243275+00:00,581890,557922
2/9/17,02:16.276661+00:00,581890,557922
2/9/17,02:16.310047+00:00,581890,557922
2/9/17,02:16.343434+00:00,581890,557922
2/9/17,02:16.376820+00:00,583222,557922
2/9/17,02:16.410206+00:00,584553,559254
2/9/17,02:16.443593+00:00,585885,559254
2/9/17,02:16.476979+00:00,585885,560585
2/9/17,02:16.510365+00:00,587217,560585
2/9/17,02:16.543752+00:00,588548,561917
2/9/17,02:16.577138+00:00,589880,563249
2/9/17,02:16.610524+00:00,589880,564580
2/9/17,02:16.643911+00:00,591211,565912
2/9/17,02:16.677297+00:00,592543,567243
2/9/17,02:16.710683+00:00,593874,568575
2/9/17,02:16.744070+00:00,595206,569906
2/9/17,02:16.777456+00:00,595206,569906
2/9/17,02:16.810842+00:00,596537,571238
2/9/17,02:16.844229+00:00,599201,572569
2/9/17,02:16.877615+00:00,600532,575233
2/9/17,02:16.911001+00:00,601864,577896
2/9/17,02:16.944388+00:00,603195,580559
2/9/17,02:16.977774+00:00,604527,581890
2/9/17,02:17.011160+00:00,604527,581890
2/9/17,02:17.044547+00:00,604527,580559
2/9/17,02:17.077933+00:00,604527,581890
2/9/17,02:17.111319+00:00,604527,581890
2/9/17,02:17.144706+00:00,604527,581890
2/9/17,02:17.178092+00:00,604527,580559
2/9/17,02:17.211478+00:00,604527,580559
2/9/17,02:17.244865+00:00,604527,579227
2/9/17,02:17.278251+00:00,605858,579227
2/9/17,02:17.311637+00:00,605858,580559
2/9/17,02:17.345024+00:00,604527,579227
2/9/17,02:17.378410+00:00,604527,579227
2/9/17,02:17.411796+00:00,605858,579227
2/9/17,02:17.445183+00:00,605858,579227
2/9/17,02:17.478569+00:00,604527,579227
2/9/17,02:17.511955+00:00,604527,579227
2/9/17,02:17.545342+00:00,605858,579227
2/9/17,02:17.578728+00:00,605858,580559
2/9/17,02:17.612114+00:00,605858,580559
2/9/17,02:17.645501+00:00,605858,580559
2/9/17,02:17.678887+00:00,605858,580559
2/9/17,02:17.712273+00:00,604527,579227
2/9/17,02:17.745660+00:00,604527,579227
2/9/17,02:17.779046+00:00,604527,580559
2/9/17,02:17.812432+00:00,604527,580559
2/9/17,02:17.845818+00:00,604527,580559
2/9/17,02:17.879205+00:00,604527,579227
2/9/17,02:17.912591+00:00,603195,579227
2/9/17,02:17.945977+00:00,601864,577896
2/9/17,02:17.979364+00:00,601864,577896
2/9/17,02:18.012750+00:00,600532,577896
2/9/17,02:18.046136+00:00,600532,577896
2/9/17,02:18.079523+00:00,599201,576564
2/9/17,02:18.112909+00:00,597869,576564
2/9/17,02:18.146295+00:00,597869,575233
2/9/17,02:18.179682+00:00,593874,573901
2/9/17,02:18.213068+00:00,593874,572569
2/9/17,02:18.246454+00:00,592543,572569
2/9/17,02:18.279841+00:00,589880,569906
2/9/17,02:18.313227+00:00,588548,567243
2/9/17,02:18.346613+00:00,585885,564580
2/9/17,02:18.380000+00:00,583222,561917
2/9/17,02:18.413386+00:00,580559,559254
2/9/17,02:18.446772+00:00,580559,557922
2/9/17,02:18.480159+00:00,579227,556591
2/9/17,02:18.513545+00:00,577896,555259
2/9/17,02:18.546931+00:00,576564,553928
2/9/17,02:18.580318+00:00,576564,552596
2/9/17,02:18.613704+00:00,576564,552596
2/9/17,02:18.647090+00:00,577896,551264
2/9/17,02:18.680477+00:00,577896,551264
2/9/17,02:18.713863+00:00,577896,551264
2/9/17,02:18.747249+00:00,579227,552596
2/9/17,02:18.780636+00:00,585885,563249
2/9/17,02:18.814022+00:00,587217,563249
2/9/17,02:18.847408+00:00,587217,564580
2/9/17,02:18.880795+00:00,587217,564580
2/9/17,02:18.914181+00:00,588548,565912
2/9/17,02:18.947567+00:00,589880,565912
2/9/17,02:18.980954+00:00,589880,565912
2/9/17,02:19.014340+00:00,589880,564580
2/9/17,02:19.047726+00:00,588548,561917
2/9/17,02:19.081113+00:00,588548,557922
2/9/17,02:19.114499+00:00,587217,555259
2/9/17,02:19.147885+00:00,584553,553928
2/9/17,02:19.181272+00:00,583222,552596
2/9/17,02:19.214658+00:00,580559,549933
2/9/17,02:19.248044+00:00,577896,548601
2/9/17,02:19.281431+00:00,575233,547270
2/9/17,02:19.314817+00:00,571238,545938
2/9/17,02:19.348203+00:00,568575,543275
2/9/17,02:19.381590+00:00,565912,540612
2/9/17,02:19.414976+00:00,563249,537949
2/9/17,02:19.448362+00:00,561917,535286
2/9/17,02:19.481749+00:00,560585,532623
2/9/17,02:19.515135+00:00,559254,531291
2/9/17,02:19.548521+00:00,556591,529960
2/9/17,02:19.581908+00:00,553928,527296
2/9/17,02:19.615294+00:00,549933,524633
2/9/17,02:19.648680+00:00,545938,520639
2/9/17,02:19.682067+00:00,541944,517976
2/9/17,02:19.715453+00:00,536617,513981
2/9/17,02:19.748839+00:00,533954,509986
2/9/17,02:19.782226+00:00,529960,505992
2/9/17,02:19.815612+00:00,525965,503328
2/9/17,02:19.848998+00:00,521970,499334
2/9/17,02:19.882385+00:00,517976,495339
2/9/17,02:19.915771+00:00,513981,491344
2/9/17,02:19.949157+00:00,511318,486018
2/9/17,02:19.982544+00:00,507323,480692
2/9/17,02:20.015930+00:00,501997,474034
2/9/17,02:20.049316+00:00,498002,468708
2/9/17,02:20.082703+00:00,492676,462050
2/9/17,02:20.116089+00:00,487350,456724
2/9/17,02:20.149475+00:00,483355,451398
2/9/17,02:20.182862+00:00,478029,444740
2/9/17,02:20.216248+00:00,471371,438082
2/9/17,02:20.249634+00:00,463382,428761
2/9/17,02:20.283021+00:00,455392,419440
2/9/17,02:20.316407+00:00,448735,412782
2/9/17,02:20.349793+00:00,444740,407456
2/9/17,02:20.383180+00:00,438082,402130
2/9/17,02:20.416566+00:00,434087,396804
2/9/17,02:20.449952+00:00,430093,390146
2/9/17,02:20.483339+00:00,426098,384820
2/9/17,02:20.516725+00:00,423435,380825
2/9/17,02:20.550111+00:00,419440,375499
2/9/17,02:20.583498+00:00,416777,372836
2/9/17,02:20.616884+00:00,415446,370173
2/9/17,02:20.650270+00:00,412782,367509
2/9/17,02:20.683657+00:00,412782,366178
2/9/17,02:20.717043+00:00,411451,364846
2/9/17,02:20.750429+00:00,411451,363515
2/9/17,02:20.783816+00:00,411451,363515
2/9/17,02:20.817202+00:00,410119,362183
2/9/17,02:20.850588+00:00,411451,362183
2/9/17,02:20.883975+00:00,410119,359520
2/9/17,02:20.917361+00:00,411451,358189
2/9/17,02:20.950747+00:00,414114,362183
2/9/17,02:20.984134+00:00,414114,362183
2/9/17,02:21.017520+00:00,415446,362183
2/9/17,02:21.050906+00:00,418109,360852
2/9/17,02:21.084293+00:00,419440,358189
2/9/17,02:21.117679+00:00,420772,355525
2/9/17,02:21.151065+00:00,422103,352862
2/9/17,02:21.184452+00:00,422103,348868
2/9/17,02:21.217838+00:00,422103,346205
2/9/17,02:21.251224+00:00,422103,340878
2/9/17,02:21.284611+00:00,423435,335552
2/9/17,02:21.317997+00:00,423435,324900
2/9/17,02:21.351383+00:00,430093,328894
2/9/17,02:21.384770+00:00,436750,323568
2/9/17,02:21.418156+00:00,443408,315579
2/9/17,02:21.451542+00:00,450066,307589
2/9/17,02:21.484929+00:00,456724,299600
2/9/17,02:21.518315+00:00,467376,288948
2/9/17,02:21.551701+00:00,479360,279627
2/9/17,02:21.585088+00:00,490013,271637
2/9/17,02:21.618474+00:00,494007,255659
2/9/17,02:21.651860+00:00,501997,247669
2/9/17,02:21.685247+00:00,517976,249001
2/9/17,02:21.718633+00:00,525965,243675
2/9/17,02:21.752019+00:00,532623,239680
2/9/17,02:21.785406+00:00,537949,234354
2/9/17,02:21.818792+00:00,536617,222370
2/9/17,02:21.852178+00:00,540612,217043
2/9/17,02:21.885565+00:00,547270,213049
2/9/17,02:21.918951+00:00,561917,214380
2/9/17,02:21.952337+00:00,561917,205059
2/9/17,02:21.985724+00:00,568575,197070
2/9/17,02:22.019110+00:00,571238,193075
2/9/17,02:22.052496+00:00,572569,190412
2/9/17,02:22.085883+00:00,573901,190412
2/9/17,02:22.119269+00:00,575233,189081
2/9/17,02:22.152655+00:00,576564,187749
2/9/17,02:22.186042+00:00,579227,186418
2/9/17,02:22.219428+00:00,581890,183754
2/9/17,02:22.252814+00:00,585885,181091
2/9/17,02:22.286201+00:00,591211,177097
2/9/17,02:22.319587+00:00,595206,173102
2/9/17,02:22.352973+00:00,599201,170439
2/9/17,02:22.386360+00:00,601864,167776
2/9/17,02:22.419746+00:00,605858,166444
2/9/17,02:22.453132+00:00,611185,162450
2/9/17,02:22.486519+00:00,613848,158455
2/9/17,02:22.519905+00:00,616511,157123
2/9/17,02:22.553291+00:00,616511,155792
2/9/17,02:22.586678+00:00,617842,155792
2/9/17,02:22.620064+00:00,617842,155792
2/9/17,02:22.653450+00:00,617842,154460
2/9/17,02:22.686837+00:00,616511,154460
2/9/17,02:22.720223+00:00,617842,153129
2/9/17,02:22.753609+00:00,619174,151797
2/9/17,02:22.786996+00:00,619174,150466
2/9/17,02:22.820382+00:00,620505,150466
2/9/17,02:22.853768+00:00,621837,149134
2/9/17,02:22.887155+00:00,623169,147802
2/9/17,02:22.920541+00:00,624500,147802
2/9/17,02:22.953927+00:00,625832,147802
2/9/17,02:22.987314+00:00,625832,147802
2/9/17,02:23.020700+00:00,625832,149134
2/9/17,02:23.054086+00:00,624500,150466
2/9/17,02:23.087473+00:00,624500,150466
2/9/17,02:23.120859+00:00,623169,151797
2/9/17,02:23.154245+00:00,623169,151797
2/9/17,02:23.187632+00:00,623169,153129
2/9/17,02:23.221018+00:00,621837,153129
2/9/17,02:23.254404+00:00,621837,153129
2/9/17,02:23.287791+00:00,623169,151797
2/9/17,02:23.321177+00:00,623169,151797
2/9/17,02:23.354563+00:00,624500,151797
2/9/17,02:23.387950+00:00,624500,151797
2/9/17,02:23.421336+00:00,624500,150466
2/9/17,02:23.454722+00:00,624500,150466
2/9/17,02:23.488109+00:00,624500,150466
2/9/17,02:23.521495+00:00,625832,150466
2/9/17,02:23.554881+00:00,625832,150466
2/9/17,02:23.588268+00:00,625832,149134
2/9/17,02:23.621654+00:00,627163,146471
2/9/17,02:23.655040+00:00,628495,146471
2/9/17,02:23.688427+00:00,627163,146471
2/9/17,02:23.721813+00:00,628495,145139
2/9/17,02:23.755199+00:00,629826,145139
2/9/17,02:23.788586+00:00,632490,145139
2/9/17,02:23.821972+00:00,635153,143808
2/9/17,02:23.855358+00:00,635153,143808
2/9/17,02:23.888745+00:00,633821,143808
2/9/17,02:23.922131+00:00,633821,143808
2/9/17,02:23.955517+00:00,632490,143808
2/9/17,02:23.988904+00:00,632490,143808
2/9/17,02:24.022290+00:00,632490,143808
2/9/17,02:24.055676+00:00,632490,145139
2/9/17,02:24.089063+00:00,632490,143808
2/9/17,02:24.122449+00:00,631158,145139
2/9/17,02:24.155835+00:00,629826,146471
2/9/17,02:24.189222+00:00,629826,146471
2/9/17,02:24.222608+00:00,629826,146471
2/9/17,02:24.255994+00:00,631158,147802
2/9/17,02:24.289381+00:00,628495,147802
2/9/17,02:24.322767+00:00,629826,147802
2/9/17,02:24.356153+00:00,627163,147802
2/9/17,02:24.389540+00:00,624500,150466
2/9/17,02:24.422926+00:00,623169,151797
2/9/17,02:24.456312+00:00,621837,151797
2/9/17,02:24.489699+00:00,621837,153129
2/9/17,02:24.523085+00:00,620505,154460
2/9/17,02:24.556471+00:00,619174,155792
2/9/17,02:24.589858+00:00,617842,155792
2/9/17,02:24.623244+00:00,617842,155792
2/9/17,02:24.656630+00:00,617842,154460
2/9/17,02:24.690017+00:00,621837,150466
2/9/17,02:24.723403+00:00,625832,150466
2/9/17,02:24.756789+00:00,631158,150466
2/9/17,02:24.790176+00:00,631158,153129
2/9/17,02:24.823562+00:00,627163,154460
2/9/17,02:24.856948+00:00,625832,157123
2/9/17,02:24.890335+00:00,621837,157123
2/9/17,02:24.923721+00:00,621837,157123
2/9/17,02:24.957107+00:00,619174,157123
2/9/17,02:24.990494+00:00,617842,159786
2/9/17,02:25.023880+00:00,617842,162450
2/9/17,02:25.057266+00:00,613848,167776
2/9/17,02:25.090653+00:00,609853,171770
2/9/17,02:25.124039+00:00,608521,178428
2/9/17,02:25.157425+00:00,604527,181091
2/9/17,02:25.190812+00:00,603195,183754
2/9/17,02:25.224198+00:00,600532,186418
2/9/17,02:25.257584+00:00,596537,189081
2/9/17,02:25.290971+00:00,592543,197070
2/9/17,02:25.324357+00:00,585885,203728
2/9/17,02:25.357743+00:00,567243,219707
2/9/17,02:25.391130+00:00,561917,223701
2/9/17,02:25.424516+00:00,569906,217043
2/9/17,02:25.457902+00:00,563249,219707
2/9/17,02:25.491289+00:00,551264,227696
2/9/17,02:25.524675+00:00,541944,235685
2/9/17,02:25.558061+00:00,532623,245006
2/9/17,02:25.591448+00:00,523302,251664
2/9/17,02:25.624834+00:00,516644,255659
2/9/17,02:25.658220+00:00,508655,260985
2/9/17,02:25.691607+00:00,504660,263648
2/9/17,02:25.724993+00:00,501997,266311
2/9/17,02:25.758379+00:00,499334,270306
2/9/17,02:25.791766+00:00,498002,271637
2/9/17,02:25.825152+00:00,496671,274300
2/9/17,02:25.858538+00:00,492676,276964
2/9/17,02:25.891925+00:00,487350,279627
2/9/17,02:25.925311+00:00,483355,280958
2/9/17,02:25.958697+00:00,483355,280958
2/9/17,02:25.992084+00:00,482023,282290
2/9/17,02:26.025470+00:00,480692,284953
2/9/17,02:26.058856+00:00,478029,286284
2/9/17,02:26.092243+00:00,474034,290279
2/9/17,02:26.125629+00:00,468708,292942
2/9/17,02:26.159015+00:00,464713,295605
2/9/17,02:26.192402+00:00,458055,299600
2/9/17,02:26.225788+00:00,454061,302263
2/9/17,02:26.259174+00:00,456724,300932
2/9/17,02:26.292561+00:00,447403,298268
2/9/17,02:26.325947+00:00,446071,298268
2/9/17,02:26.359333+00:00,443408,298268
2/9/17,02:26.392720+00:00,442077,298268
2/9/17,02:26.426106+00:00,443408,298268
2/9/17,02:26.459492+00:00,443408,298268
2/9/17,02:26.492879+00:00,442077,299600
2/9/17,02:26.526265+00:00,442077,300932
2/9/17,02:26.559651+00:00,439414,302263
2/9/17,02:26.593038+00:00,438082,303595
2/9/17,02:26.626424+00:00,438082,304926
2/9/17,02:26.659810+00:00,438082,306258
2/9/17,02:26.693197+00:00,436750,307589
2/9/17,02:26.726583+00:00,435419,307589
2/9/17,02:26.759969+00:00,436750,307589
2/9/17,02:26.793356+00:00,436750,307589
2/9/17,02:26.826742+00:00,435419,307589
2/9/17,02:26.860128+00:00,424766,312916
2/9/17,02:26.893515+00:00,424766,312916
2/9/17,02:26.926901+00:00,423435,314247
2/9/17,02:26.960287+00:00,423435,314247
2/9/17,02:26.993674+00:00,423435,314247
2/9/17,02:27.027060+00:00,424766,312916
2/9/17,02:27.060446+00:00,424766,312916
2/9/17,02:27.093833+00:00,424766,311584
2/9/17,02:27.127219+00:00,426098,310252
2/9/17,02:27.160605+00:00,427430,308921
2/9/17,02:27.193992+00:00,427430,307589
2/9/17,02:27.227378+00:00,428761,307589
2/9/17,02:27.260764+00:00,430093,306258
2/9/17,02:27.294151+00:00,430093,304926
2/9/17,02:27.327537+00:00,431424,303595
2/9/17,02:27.360923+00:00,432756,302263
2/9/17,02:27.394310+00:00,434087,300932
2/9/17,02:27.427696+00:00,435419,298268
2/9/17,02:27.461082+00:00,436750,296937
2/9/17,02:27.494469+00:00,438082,295605
2/9/17,02:27.527855+00:00,439414,294274
2/9/17,02:27.561241+00:00,442077,292942
2/9/17,02:27.594628+00:00,444740,290279
2/9/17,02:27.628014+00:00,447403,288948
2/9/17,02:27.661400+00:00,450066,287616
2/9/17,02:27.694787+00:00,450066,287616
2/9/17,02:27.728173+00:00,452729,284953
2/9/17,02:27.761559+00:00,452729,284953
2/9/17,02:27.794946+00:00,452729,284953
2/9/17,02:27.828332+00:00,452729,284953
2/9/17,02:27.861718+00:00,454061,283621
2/9/17,02:27.895105+00:00,455392,283621
2/9/17,02:27.928491+00:00,456724,282290
2/9/17,02:27.961877+00:00,458055,282290
2/9/17,02:27.995264+00:00,459387,280958
2/9/17,02:28.028650+00:00,459387,279627
2/9/17,02:28.062036+00:00,462050,278295
2/9/17,02:28.095423+00:00,463382,276964
2/9/17,02:28.128809+00:00,464713,275632
2/9/17,02:28.162195+00:00,466045,274300
2/9/17,02:28.195582+00:00,466045,272969
2/9/17,02:28.228968+00:00,467376,272969
2/9/17,02:28.262354+00:00,467376,272969
2/9/17,02:28.295741+00:00,467376,272969
2/9/17,02:28.329127+00:00,467376,272969
2/9/17,02:28.362513+00:00,467376,274300
2/9/17,02:28.395900+00:00,466045,274300
2/9/17,02:28.429286+00:00,464713,275632
2/9/17,02:28.462672+00:00,466045,275632
2/9/17,02:28.496059+00:00,466045,275632
2/9/17,02:28.529445+00:00,466045,275632
2/9/17,02:28.562831+00:00,466045,275632
2/9/17,02:28.596218+00:00,466045,275632
2/9/17,02:28.629604+00:00,466045,275632
2/9/17,02:28.662990+00:00,466045,275632
2/9/17,02:28.696377+00:00,466045,275632
2/9/17,02:28.729763+00:00,466045,275632
2/9/17,02:28.763149+00:00,466045,275632
2/9/17,02:28.796536+00:00,466045,275632
2/9/17,02:28.829922+00:00,466045,275632
2/9/17,02:28.863308+00:00,466045,276964
2/9/17,02:28.896695+00:00,466045,276964
2/9/17,02:28.930081+00:00,464713,276964
2/9/17,02:28.963467+00:00,464713,278295
2/9/17,02:28.996854+00:00,464713,278295
2/9/17,02:29.030240+00:00,463382,279627
2/9/17,02:29.063626+00:00,463382,279627
2/9/17,02:29.097013+00:00,463382,280958
2/9/17,02:29.130399+00:00,459387,283621
2/9/17,02:29.163785+00:00,454061,287616
2/9/17,02:29.197172+00:00,447403,292942
2/9/17,02:29.230558+00:00,447403,304926
2/9/17,02:29.263944+00:00,443408,307589
2/9/17,02:29.297331+00:00,440745,310252
2/9/17,02:29.330717+00:00,440745,311584
2/9/17,02:29.364103+00:00,440745,311584
2/9/17,02:29.397490+00:00,440745,311584
2/9/17,02:29.430876+00:00,440745,311584
2/9/17,02:29.464262+00:00,439414,311584
2/9/17,02:29.497649+00:00,439414,311584
2/9/17,02:29.531035+00:00,436750,312916
2/9/17,02:29.564421+00:00,435419,314247
2/9/17,02:29.597808+00:00,431424,318242
2/9/17,02:29.631194+00:00,427430,322237
2/9/17,02:29.664580+00:00,420772,326231
2/9/17,02:29.697967+00:00,414114,330226
2/9/17,02:29.731353+00:00,408788,334221
2/9/17,02:29.764739+00:00,404793,336884
2/9/17,02:29.798126+00:00,402130,338215
2/9/17,02:29.831512+00:00,408788,334221
2/9/17,02:29.864898+00:00,410119,331557
2/9/17,02:29.898285+00:00,407456,332889
2/9/17,02:29.931671+00:00,404793,334221
2/9/17,02:29.965057+00:00,391478,342210
2/9/17,02:29.998444+00:00,391478,342210
2/9/17,02:30.031830+00:00,391478,342210
2/9/17,02:30.065216+00:00,392809,340878
2/9/17,02:30.098603+00:00,394141,339547
2/9/17,02:30.131989+00:00,395472,339547
2/9/17,02:30.165375+00:00,395472,338215
2/9/17,02:30.198762+00:00,394141,338215
2/9/17,02:30.232148+00:00,392809,338215
2/9/17,02:30.265534+00:00,391478,336884
2/9/17,02:30.298921+00:00,388814,336884
2/9/17,02:30.332307+00:00,386151,335552
2/9/17,02:30.365693+00:00,383488,334221
2/9/17,02:30.399080+00:00,380825,332889
2/9/17,02:30.432466+00:00,378162,330226
2/9/17,02:30.465852+00:00,375499,328894
2/9/17,02:30.499239+00:00,371504,327563
2/9/17,02:30.532625+00:00,368841,327563
2/9/17,02:30.566011+00:00,367509,328894
2/9/17,02:30.599398+00:00,364846,327563
2/9/17,02:30.632784+00:00,363515,327563
2/9/17,02:30.666170+00:00,362183,326231
2/9/17,02:30.699557+00:00,362183,324900
2/9/17,02:30.732943+00:00,360852,324900
2/9/17,02:30.766329+00:00,359520,323568
2/9/17,02:30.799716+00:00,359520,324900
2/9/17,02:30.833102+00:00,358189,323568
2/9/17,02:30.866488+00:00,358189,323568
2/9/17,02:30.899875+00:00,358189,323568
2/9/17,02:30.933261+00:00,356857,323568
2/9/17,02:30.966647+00:00,356857,323568
2/9/17,02:31.000034+00:00,355525,323568
2/9/17,02:31.033420+00:00,355525,323568
2/9/17,02:31.066806+00:00,356857,323568
2/9/17,02:31.100193+00:00,356857,323568
2/9/17,02:31.133579+00:00,356857,323568
2/9/17,02:31.166965+00:00,358189,323568
2/9/17,02:31.200352+00:00,359520,323568
2/9/17,02:31.233738+00:00,359520,322237
2/9/17,02:31.267124+00:00,359520,322237
2/9/17,02:31.300511+00:00,359520,322237
2/9/17,02:31.333897+00:00,359520,322237
2/9/17,02:31.367283+00:00,359520,322237
2/9/17,02:31.400670+00:00,359520,320905
2/9/17,02:31.434056+00:00,359520,320905
2/9/17,02:31.467442+00:00,360852,319573
